Theory_MeV,Scale_Type,k_Node,Is_Prime,Stability_Score,Status,Match_Name,Error_Percent
47827.2469,MESON (A^-1),683,True,30,NOISE,,
48007.3514,BARYON (Pi^5),307,True,50,RESONANCE,,
48387.4489,MESON (A^-1),691,True,30,NOISE,,
48632.8544,BARYON (Pi^5),311,True,50,RESONANCE,,
48945.6059,BARYON (Pi^5),313,True,50,RESONANCE,,
49087.7014,MESON (A^-1),701,True,30,NOISE,,
49571.1088,BARYON (Pi^5),317,True,50,RESONANCE,,
49647.9034,MESON (A^-1),709,True,30,NOISE,,
50348.1559,MESON (A^-1),719,True,30,NOISE,,
50908.3579,MESON (A^-1),727,True,30,NOISE,,
51328.5095,MESON (A^-1),733,True,30,NOISE,,
51748.6610,MESON (A^-1),739,True,30,NOISE,,
51760.3691,BARYON (Pi^5),331,True,50,RESONANCE,,
52028.7620,MESON (A^-1),743,True,30,NOISE,,
52588.9640,MESON (A^-1),751,True,30,NOISE,,
52698.6236,BARYON (Pi^5),337,True,50,RESONANCE,,
53009.1155,MESON (A^-1),757,True,30,NOISE,,
53289.2165,MESON (A^-1),761,True,30,NOISE,,
53849.4185,MESON (A^-1),769,True,30,NOISE,,
54129.5195,MESON (A^-1),773,True,30,NOISE,,
54262.3809,BARYON (Pi^5),347,True,50,RESONANCE,,
54575.1324,BARYON (Pi^5),349,True,50,RESONANCE,,
55109.8730,MESON (A^-1),787,True,30,NOISE,,
55200.6354,BARYON (Pi^5),353,True,50,RESONANCE,,
55810.1256,MESON (A^-1),797,True,30,NOISE,,
56138.8898,BARYON (Pi^5),359,True,50,RESONANCE,,
56650.4286,MESON (A^-1),809,True,30,NOISE,,
56790.4791,MESON (A^-1),811,True,30,NOISE,,
57389.8957,BARYON (Pi^5),367,True,50,RESONANCE,,
57490.7316,MESON (A^-1),821,True,30,NOISE,,
57630.7821,MESON (A^-1),823,True,30,NOISE,,
57910.8831,MESON (A^-1),827,True,30,NOISE,,
58050.9336,MESON (A^-1),829,True,30,NOISE,,
58328.1501,BARYON (Pi^5),373,True,50,RESONANCE,,
58751.1861,MESON (A^-1),839,True,30,NOISE,,
59266.4046,BARYON (Pi^5),379,True,50,RESONANCE,,
59731.5397,MESON (A^-1),853,True,30,NOISE,,
59891.9075,BARYON (Pi^5),383,True,50,RESONANCE,,
60011.6407,MESON (A^-1),857,True,30,NOISE,,
60151.6912,MESON (A^-1),859,True,30,NOISE,,
60293.3226,BOSON (A^-2),2,True,100,PREDICTION,,
60431.7922,MESON (A^-1),863,True,30,NOISE,,
60830.1619,BARYON (Pi^5),389,True,50,RESONANCE,,
61412.1457,MESON (A^-1),877,True,30,NOISE,,
61692.2467,MESON (A^-1),881,True,30,NOISE,,
61832.2972,MESON (A^-1),883,True,30,NOISE,,
62081.1678,BARYON (Pi^5),397,True,50,RESONANCE,,
62112.3982,MESON (A^-1),887,True,30,NOISE,,
62706.6708,BARYON (Pi^5),401,True,50,RESONANCE,,
63512.9032,MESON (A^-1),907,True,30,NOISE,,
63793.0042,MESON (A^-1),911,True,30,NOISE,,
63957.6767,BARYON (Pi^5),409,True,50,RESONANCE,,
64353.2063,MESON (A^-1),919,True,30,NOISE,,
65053.4588,MESON (A^-1),929,True,30,NOISE,,
65521.4341,BARYON (Pi^5),419,True,50,RESONANCE,,
65613.6608,MESON (A^-1),937,True,30,NOISE,,
65834.1855,BARYON (Pi^5),421,True,50,RESONANCE,,
65893.7618,MESON (A^-1),941,True,30,NOISE,,
66313.9133,MESON (A^-1),947,True,30,NOISE,,
66734.0648,MESON (A^-1),953,True,30,NOISE,,
67397.9429,BARYON (Pi^5),431,True,50,RESONANCE,,
67710.6944,BARYON (Pi^5),433,True,50,RESONANCE,,
67714.4183,MESON (A^-1),967,True,30,NOISE,,
67994.5193,MESON (A^-1),971,True,30,NOISE,,
68414.6709,MESON (A^-1),977,True,30,NOISE,,
68648.9488,BARYON (Pi^5),439,True,50,RESONANCE,,
68834.8224,MESON (A^-1),983,True,30,NOISE,,
69274.4518,BARYON (Pi^5),443,True,50,RESONANCE,,
69395.0244,MESON (A^-1),991,True,30,NOISE,,
69815.1759,MESON (A^-1),997,True,30,NOISE,,
70212.7062,BARYON (Pi^5),449,True,50,RESONANCE,,
70655.4789,MESON (A^-1),1009,True,30,NOISE,,
70935.5799,MESON (A^-1),1013,True,30,NOISE,,
71355.7314,MESON (A^-1),1019,True,30,NOISE,,
71463.7121,BARYON (Pi^5),457,True,50,RESONANCE,,
71495.7819,MESON (A^-1),1021,True,30,NOISE,,
72089.2150,BARYON (Pi^5),461,True,50,RESONANCE,,
72196.0344,MESON (A^-1),1031,True,30,NOISE,,
72336.0849,MESON (A^-1),1033,True,30,NOISE,,
72401.9665,BARYON (Pi^5),463,True,50,RESONANCE,,
72756.2365,MESON (A^-1),1039,True,30,NOISE,,
73027.4695,BARYON (Pi^5),467,True,50,RESONANCE,,
73456.4890,MESON (A^-1),1049,True,30,NOISE,,
73596.5395,MESON (A^-1),1051,True,30,NOISE,,
74296.7920,MESON (A^-1),1061,True,30,NOISE,,
74436.8425,MESON (A^-1),1063,True,30,NOISE,,
74856.9940,MESON (A^-1),1069,True,30,NOISE,,
74903.9783,BARYON (Pi^5),479,True,50,RESONANCE,,
76117.4485,MESON (A^-1),1087,True,30,NOISE,,
76154.9842,BARYON (Pi^5),487,True,50,RESONANCE,,
76397.5495,MESON (A^-1),1091,True,30,NOISE,,
76537.6000,MESON (A^-1),1093,True,30,NOISE,,
76780.4872,BARYON (Pi^5),491,True,50,RESONANCE,,
76817.7011,MESON (A^-1),1097,True,30,NOISE,,
77237.8526,MESON (A^-1),1103,True,30,NOISE,,
77658.0041,MESON (A^-1),1109,True,30,NOISE,,
78031.4931,BARYON (Pi^5),499,True,50,RESONANCE,,
78218.2061,MESON (A^-1),1117,True,30,NOISE,,
78638.3576,MESON (A^-1),1123,True,30,CONFIRMED,W Boson,2.2135
78656.9960,BARYON (Pi^5),503,True,50,CONFIRMED,W Boson,2.1893
79058.5091,MESON (A^-1),1129,True,30,CONFIRMED,W Boson,1.6703
79595.2504,BARYON (Pi^5),509,True,50,CONFIRMED,W Boson,0.9847
80599.0646,MESON (A^-1),1151,True,30,CONFIRMED,W Boson,0.2730
80739.1151,MESON (A^-1),1153,True,30,CONFIRMED,W Boson,0.4460
81439.3677,MESON (A^-1),1163,True,30,CONFIRMED,W Boson,1.3020
81471.7593,BARYON (Pi^5),521,True,50,CONFIRMED,W Boson,1.3413
81784.5108,BARYON (Pi^5),523,True,50,CONFIRMED,W Boson,1.7186
81999.5697,MESON (A^-1),1171,True,30,CONFIRMED,W Boson,1.9763
82699.8222,MESON (A^-1),1181,True,30,NOISE,,
83119.9737,MESON (A^-1),1187,True,30,NOISE,,
83540.1252,MESON (A^-1),1193,True,30,NOISE,,
84100.3272,MESON (A^-1),1201,True,30,NOISE,,
84599.2740,BARYON (Pi^5),541,True,50,RESONANCE,,
84940.6302,MESON (A^-1),1213,True,30,NOISE,,
85220.7313,MESON (A^-1),1217,True,30,NOISE,,
85537.5285,BARYON (Pi^5),547,True,50,RESONANCE,,
85640.8828,MESON (A^-1),1223,True,30,NOISE,,
86061.0343,MESON (A^-1),1229,True,30,NOISE,,
86201.0848,MESON (A^-1),1231,True,30,NOISE,,
86621.2363,MESON (A^-1),1237,True,30,NOISE,,
87101.2858,BARYON (Pi^5),557,True,50,RESONANCE,,
87461.5393,MESON (A^-1),1249,True,30,NOISE,,
88039.5403,BARYON (Pi^5),563,True,50,RESONANCE,,
88161.7918,MESON (A^-1),1259,True,30,NOISE,,
88977.7947,BARYON (Pi^5),569,True,50,CONFIRMED,Z Boson,2.4829
89290.5462,BARYON (Pi^5),571,True,50,CONFIRMED,Z Boson,2.1239
89422.2463,MESON (A^-1),1277,True,30,CONFIRMED,Z Boson,1.9735
89562.2969,MESON (A^-1),1279,True,30,CONFIRMED,Z Boson,1.8140
89842.3979,MESON (A^-1),1283,True,30,CONFIRMED,Z Boson,1.4966
90228.8006,BARYON (Pi^5),577,True,50,CONFIRMED,Z Boson,1.0620
90262.5494,MESON (A^-1),1289,True,30,CONFIRMED,Z Boson,1.0242
90402.5999,MESON (A^-1),1291,True,30,CONFIRMED,Z Boson,0.8677
90439.9838,BOSON (A^-2),3,True,100,CONFIRMED,Z Boson,0.8260
90822.7514,MESON (A^-1),1297,True,30,CONFIRMED,Z Boson,0.4011
91102.8524,MESON (A^-1),1301,True,30,CONFIRMED,Z Boson,0.0924
91242.9029,MESON (A^-1),1303,True,30,CONFIRMED,Z Boson,0.0613
91523.0039,MESON (A^-1),1307,True,30,CONFIRMED,Z Boson,0.3671
91792.5580,BARYON (Pi^5),587,True,50,CONFIRMED,Z Boson,0.6597
92363.3069,MESON (A^-1),1319,True,30,CONFIRMED,Z Boson,1.2736
92503.3574,MESON (A^-1),1321,True,30,CONFIRMED,Z Boson,1.4230
92730.8124,BARYON (Pi^5),593,True,50,CONFIRMED,Z Boson,1.6648
92923.5089,MESON (A^-1),1327,True,30,CONFIRMED,Z Boson,1.8688
93669.0668,BARYON (Pi^5),599,True,50,RESONANCE,,
93981.8183,BARYON (Pi^5),601,True,50,RESONANCE,,
94920.0727,BARYON (Pi^5),607,True,50,RESONANCE,,
95304.3675,MESON (A^-1),1361,True,30,NOISE,,
95724.5190,MESON (A^-1),1367,True,30,NOISE,,
95858.3272,BARYON (Pi^5),613,True,50,RESONANCE,,
96144.6705,MESON (A^-1),1373,True,30,NOISE,,
96483.8301,BARYON (Pi^5),617,True,50,RESONANCE,,
96704.8725,MESON (A^-1),1381,True,30,NOISE,,
96796.5816,BARYON (Pi^5),619,True,50,RESONANCE,,
97965.3271,MESON (A^-1),1399,True,30,NOISE,,
98665.5796,MESON (A^-1),1409,True,30,NOISE,,
98673.0904,BARYON (Pi^5),631,True,50,RESONANCE,,
99645.9331,MESON (A^-1),1423,True,30,NOISE,,
99926.0341,MESON (A^-1),1427,True,30,NOISE,,
100066.0846,MESON (A^-1),1429,True,30,NOISE,,
100236.8478,BARYON (Pi^5),641,True,50,RESONANCE,,
100346.1856,MESON (A^-1),1433,True,30,NOISE,,
100549.5993,BARYON (Pi^5),643,True,50,RESONANCE,,
100766.3371,MESON (A^-1),1439,True,30,NOISE,,
101175.1022,BARYON (Pi^5),647,True,50,RESONANCE,,
101326.5391,MESON (A^-1),1447,True,30,NOISE,,
101606.6401,MESON (A^-1),1451,True,30,NOISE,,
101746.6906,MESON (A^-1),1453,True,30,NOISE,,
102113.3567,BARYON (Pi^5),653,True,50,RESONANCE,,
102166.8421,MESON (A^-1),1459,True,30,NOISE,,
103007.1452,MESON (A^-1),1471,True,30,NOISE,,
103051.6111,BARYON (Pi^5),659,True,50,RESONANCE,,
103364.3626,BARYON (Pi^5),661,True,50,RESONANCE,,
103707.3977,MESON (A^-1),1481,True,30,NOISE,,
103847.4482,MESON (A^-1),1483,True,30,NOISE,,
104127.5492,MESON (A^-1),1487,True,30,NOISE,,
104267.5997,MESON (A^-1),1489,True,30,NOISE,,
104547.7007,MESON (A^-1),1493,True,30,NOISE,,
104967.8522,MESON (A^-1),1499,True,30,NOISE,,
105240.8714,BARYON (Pi^5),673,True,50,RESONANCE,,
105808.1552,MESON (A^-1),1511,True,30,NOISE,,
105866.3744,BARYON (Pi^5),677,True,50,RESONANCE,,
106648.4583,MESON (A^-1),1523,True,30,NOISE,,
106804.6288,BARYON (Pi^5),683,True,50,RESONANCE,,
107208.6603,MESON (A^-1),1531,True,30,NOISE,,
108048.9633,MESON (A^-1),1543,True,30,NOISE,,
108055.6347,BARYON (Pi^5),691,True,50,RESONANCE,,
108469.1148,MESON (A^-1),1549,True,30,NOISE,,
108749.2158,MESON (A^-1),1553,True,30,NOISE,,
109169.3673,MESON (A^-1),1559,True,30,NOISE,,
109619.3921,BARYON (Pi^5),701,True,50,RESONANCE,,
109729.5693,MESON (A^-1),1567,True,30,NOISE,,
110009.6703,MESON (A^-1),1571,True,30,NOISE,,
110569.8723,MESON (A^-1),1579,True,30,NOISE,,
110849.9734,MESON (A^-1),1583,True,30,NOISE,,
110870.3980,BARYON (Pi^5),709,True,50,RESONANCE,,
111830.3269,MESON (A^-1),1597,True,30,NOISE,,
112110.4279,MESON (A^-1),1601,True,30,NOISE,,
112434.1553,BARYON (Pi^5),719,True,50,RESONANCE,,
112530.5794,MESON (A^-1),1607,True,30,NOISE,,
112670.6299,MESON (A^-1),1609,True,30,NOISE,,
112950.7309,MESON (A^-1),1613,True,30,NOISE,,
113370.8824,MESON (A^-1),1619,True,30,NOISE,,
113510.9329,MESON (A^-1),1621,True,30,NOISE,,
113685.1612,BARYON (Pi^5),727,True,50,RESONANCE,,
113931.0844,MESON (A^-1),1627,True,30,NOISE,,
114623.4157,BARYON (Pi^5),733,True,50,RESONANCE,,
114631.3369,MESON (A^-1),1637,True,30,NOISE,,
115561.6701,BARYON (Pi^5),739,True,50,RESONANCE,,
116031.8420,MESON (A^-1),1657,True,30,NOISE,,
116187.1730,BARYON (Pi^5),743,True,50,RESONANCE,,
116451.9935,MESON (A^-1),1663,True,30,NOISE,,
116732.0945,MESON (A^-1),1667,True,30,NOISE,,
116872.1450,MESON (A^-1),1669,True,30,NOISE,,
117438.1789,BARYON (Pi^5),751,True,50,RESONANCE,,
118376.4334,BARYON (Pi^5),757,True,50,RESONANCE,,
118552.7510,MESON (A^-1),1693,True,30,NOISE,,
118832.8520,MESON (A^-1),1697,True,30,NOISE,,
118972.9025,MESON (A^-1),1699,True,30,NOISE,,
119001.9363,BARYON (Pi^5),761,True,50,RESONANCE,,
119673.1551,MESON (A^-1),1709,True,30,NOISE,,
120252.9422,BARYON (Pi^5),769,True,50,RESONANCE,,
120513.4581,MESON (A^-1),1721,True,30,NOISE,,
120586.6451,BOSON (A^-2),4,False,70,PREDICTION,,
120653.5086,MESON (A^-1),1723,True,30,NOISE,,
120878.4452,BARYON (Pi^5),773,True,50,RESONANCE,,
121353.7611,MESON (A^-1),1733,True,30,NOISE,,
121913.9631,MESON (A^-1),1741,True,30,NOISE,,
122334.1146,MESON (A^-1),1747,True,30,CONFIRMED,Higgs,2.2609
122754.2661,MESON (A^-1),1753,True,30,CONFIRMED,Higgs,1.9109
123067.7055,BARYON (Pi^5),787,True,50,CONFIRMED,Higgs,1.6514
123174.4176,MESON (A^-1),1759,True,30,CONFIRMED,Higgs,1.5633
124434.8722,MESON (A^-1),1777,True,30,CONFIRMED,Higgs,0.5345
124631.4629,BARYON (Pi^5),797,True,50,CONFIRMED,Higgs,0.3759
124855.0237,MESON (A^-1),1783,True,30,CONFIRMED,Higgs,0.1962
125135.1247,MESON (A^-1),1787,True,30,CONFIRMED,Higgs,0.0281
125275.1752,MESON (A^-1),1789,True,30,CONFIRMED,Higgs,0.1398
126115.4782,MESON (A^-1),1801,True,30,CONFIRMED,Higgs,0.8052
126507.9717,BARYON (Pi^5),809,True,50,CONFIRMED,Higgs,1.1130
126815.7307,MESON (A^-1),1811,True,30,CONFIRMED,Higgs,1.3529
126820.7232,BARYON (Pi^5),811,True,50,CONFIRMED,Higgs,1.3568
127656.0337,MESON (A^-1),1823,True,30,CONFIRMED,Higgs,2.0023
128216.2358,MESON (A^-1),1831,True,30,CONFIRMED,Higgs,2.4305
128384.4806,BARYON (Pi^5),821,True,50,RESONANCE,,
128697.2320,BARYON (Pi^5),823,True,50,RESONANCE,,
129322.7350,BARYON (Pi^5),827,True,50,RESONANCE,,
129336.6398,MESON (A^-1),1847,True,30,NOISE,,
129635.4865,BARYON (Pi^5),829,True,50,RESONANCE,,
130316.9933,MESON (A^-1),1861,True,30,NOISE,,
130737.1448,MESON (A^-1),1867,True,30,NOISE,,
131017.2458,MESON (A^-1),1871,True,30,NOISE,,
131157.2963,MESON (A^-1),1873,True,30,NOISE,,
131199.2439,BARYON (Pi^5),839,True,50,RESONANCE,,
131437.3973,MESON (A^-1),1877,True,30,NOISE,,
131577.4478,MESON (A^-1),1879,True,30,NOISE,,
132277.7004,MESON (A^-1),1889,True,30,NOISE,,
133118.0034,MESON (A^-1),1901,True,30,NOISE,,
133388.5042,BARYON (Pi^5),853,True,50,RESONANCE,,
133538.1549,MESON (A^-1),1907,True,30,NOISE,,
133958.3064,MESON (A^-1),1913,True,30,NOISE,,
134014.0071,BARYON (Pi^5),857,True,50,RESONANCE,,
134326.7586,BARYON (Pi^5),859,True,50,RESONANCE,,
134952.2616,BARYON (Pi^5),863,True,50,RESONANCE,,
135218.7609,MESON (A^-1),1931,True,30,NOISE,,
135358.8114,MESON (A^-1),1933,True,30,NOISE,,
136479.2155,MESON (A^-1),1949,True,30,NOISE,,
136619.2660,MESON (A^-1),1951,True,30,NOISE,,
137141.5219,BARYON (Pi^5),877,True,50,RESONANCE,,
137767.0248,BARYON (Pi^5),881,True,50,RESONANCE,,
138079.7763,BARYON (Pi^5),883,True,50,RESONANCE,,
138159.8215,MESON (A^-1),1973,True,30,NOISE,,
138579.9730,MESON (A^-1),1979,True,30,NOISE,,
138705.2793,BARYON (Pi^5),887,True,50,RESONANCE,,
139140.1750,MESON (A^-1),1987,True,30,NOISE,,
139560.3265,MESON (A^-1),1993,True,30,NOISE,,
139840.4275,MESON (A^-1),1997,True,30,NOISE,,
139980.4780,MESON (A^-1),1999,True,30,NOISE,,
140260.5790,MESON (A^-1),2003,True,30,NOISE,,
140820.7811,MESON (A^-1),2011,True,30,NOISE,,
141240.9326,MESON (A^-1),2017,True,30,NOISE,,
141832.7940,BARYON (Pi^5),907,True,50,RESONANCE,,
141941.1851,MESON (A^-1),2027,True,30,NOISE,,
142081.2356,MESON (A^-1),2029,True,30,NOISE,,
142458.2970,BARYON (Pi^5),911,True,50,RESONANCE,,
142781.4881,MESON (A^-1),2039,True,30,NOISE,,
143709.3029,BARYON (Pi^5),919,True,50,RESONANCE,,
143761.8416,MESON (A^-1),2053,True,30,NOISE,,
144462.0941,MESON (A^-1),2063,True,30,NOISE,,
144882.2457,MESON (A^-1),2069,True,30,NOISE,,
145273.0602,BARYON (Pi^5),929,True,50,RESONANCE,,
145722.5487,MESON (A^-1),2081,True,30,NOISE,,
145862.5992,MESON (A^-1),2083,True,30,NOISE,,
146142.7002,MESON (A^-1),2087,True,30,NOISE,,
146282.7507,MESON (A^-1),2089,True,30,NOISE,,
146524.0661,BARYON (Pi^5),937,True,50,RESONANCE,,
146983.0032,MESON (A^-1),2099,True,30,NOISE,,
147149.5691,BARYON (Pi^5),941,True,50,RESONANCE,,
147823.3062,MESON (A^-1),2111,True,30,NOISE,,
147963.3567,MESON (A^-1),2113,True,30,NOISE,,
148087.8235,BARYON (Pi^5),947,True,50,RESONANCE,,
149026.0779,BARYON (Pi^5),953,True,50,RESONANCE,,
149083.7608,MESON (A^-1),2129,True,30,NOISE,,
149223.8113,MESON (A^-1),2131,True,30,NOISE,,
149643.9628,MESON (A^-1),2137,True,30,NOISE,,
149924.0638,MESON (A^-1),2141,True,30,NOISE,,
150064.1143,MESON (A^-1),2143,True,30,NOISE,,
150733.3064,BOSON (A^-2),5,True,100,PREDICTION,,
150764.3668,MESON (A^-1),2153,True,30,NOISE,,
151215.3383,BARYON (Pi^5),967,True,50,RESONANCE,,
151324.5688,MESON (A^-1),2161,True,30,NOISE,,
151840.8412,BARYON (Pi^5),971,True,50,RESONANCE,,
152585.0233,MESON (A^-1),2179,True,30,NOISE,,
152779.0956,BARYON (Pi^5),977,True,50,RESONANCE,,
153717.3501,BARYON (Pi^5),983,True,50,RESONANCE,,
154265.6294,MESON (A^-1),2203,True,30,NOISE,,
154545.7304,MESON (A^-1),2207,True,30,NOISE,,
154965.8819,MESON (A^-1),2213,True,30,NOISE,,
154968.3560,BARYON (Pi^5),991,True,50,RESONANCE,,
155526.0839,MESON (A^-1),2221,True,30,NOISE,,
155906.6104,BARYON (Pi^5),997,True,50,RESONANCE,,
156646.4879,MESON (A^-1),2237,True,30,NOISE,,
156786.5384,MESON (A^-1),2239,True,30,NOISE,,
157066.6394,MESON (A^-1),2243,True,30,NOISE,,
157626.8415,MESON (A^-1),2251,True,30,NOISE,,
157783.1192,BARYON (Pi^5),1009,True,50,RESONANCE,,
158408.6222,BARYON (Pi^5),1013,True,50,RESONANCE,,
158747.2455,MESON (A^-1),2267,True,30,NOISE,,
158887.2960,MESON (A^-1),2269,True,30,NOISE,,
159167.3970,MESON (A^-1),2273,True,30,NOISE,,
159346.8766,BARYON (Pi^5),1019,True,50,RESONANCE,,
159659.6281,BARYON (Pi^5),1021,True,50,RESONANCE,,
159727.5990,MESON (A^-1),2281,True,30,NOISE,,
160147.7505,MESON (A^-1),2287,True,30,NOISE,,
160567.9020,MESON (A^-1),2293,True,30,NOISE,,
160848.0030,MESON (A^-1),2297,True,30,NOISE,,
161223.3855,BARYON (Pi^5),1031,True,50,RESONANCE,,
161536.1369,BARYON (Pi^5),1033,True,50,RESONANCE,,
161688.3060,MESON (A^-1),2309,True,30,NOISE,,
161828.3565,MESON (A^-1),2311,True,30,NOISE,,
162474.3914,BARYON (Pi^5),1039,True,50,RESONANCE,,
163368.9121,MESON (A^-1),2333,True,30,NOISE,,
163789.0636,MESON (A^-1),2339,True,30,NOISE,,
163929.1141,MESON (A^-1),2341,True,30,NOISE,,
164038.1487,BARYON (Pi^5),1049,True,50,RESONANCE,,
164349.2656,MESON (A^-1),2347,True,30,NOISE,,
164350.9002,BARYON (Pi^5),1051,True,50,RESONANCE,,
164629.3666,MESON (A^-1),2351,True,30,NOISE,,
165049.5181,MESON (A^-1),2357,True,30,NOISE,,
165914.6576,BARYON (Pi^5),1061,True,50,RESONANCE,,
166029.8716,MESON (A^-1),2371,True,30,NOISE,,
166227.4091,BARYON (Pi^5),1063,True,50,RESONANCE,,
166450.0232,MESON (A^-1),2377,True,30,NOISE,,
166730.1242,MESON (A^-1),2381,True,30,NOISE,,
166870.1747,MESON (A^-1),2383,True,30,NOISE,,
167165.6635,BARYON (Pi^5),1069,True,50,RESONANCE,,
167290.3262,MESON (A^-1),2389,True,30,NOISE,,
167570.4272,MESON (A^-1),2393,True,30,NOISE,,
167990.5787,MESON (A^-1),2399,True,30,NOISE,,
168830.8817,MESON (A^-1),2411,True,30,CONFIRMED,Top Quark,2.4694
169251.0332,MESON (A^-1),2417,True,30,CONFIRMED,Top Quark,2.2150
169671.1847,MESON (A^-1),2423,True,30,CONFIRMED,Top Quark,1.9619
169980.4268,BARYON (Pi^5),1087,True,50,CONFIRMED,Top Quark,1.7764
170605.9297,BARYON (Pi^5),1091,True,50,CONFIRMED,Top Quark,1.4033
170651.5383,MESON (A^-1),2437,True,30,CONFIRMED,Top Quark,1.3762
170918.6812,BARYON (Pi^5),1093,True,50,CONFIRMED,Top Quark,1.2177
170931.6393,MESON (A^-1),2441,True,30,CONFIRMED,Top Quark,1.2101
171351.7908,MESON (A^-1),2447,True,30,CONFIRMED,Top Quark,0.9619
171544.1842,BARYON (Pi^5),1097,True,50,CONFIRMED,Top Quark,0.8487
172192.0938,MESON (A^-1),2459,True,30,CONFIRMED,Top Quark,0.4692
172482.4386,BARYON (Pi^5),1103,True,50,CONFIRMED,Top Quark,0.3001
172752.2958,MESON (A^-1),2467,True,30,CONFIRMED,Top Quark,0.1434
173172.4473,MESON (A^-1),2473,True,30,CONFIRMED,Top Quark,0.0996
173420.6930,BARYON (Pi^5),1109,True,50,CONFIRMED,Top Quark,0.2426
173452.5483,MESON (A^-1),2477,True,30,CONFIRMED,Top Quark,0.2609
174671.6989,BARYON (Pi^5),1117,True,50,CONFIRMED,Top Quark,0.9571
175273.2049,MESON (A^-1),2503,True,30,CONFIRMED,Top Quark,1.2969
175609.9533,BARYON (Pi^5),1123,True,50,CONFIRMED,Top Quark,1.4862
176533.6594,MESON (A^-1),2521,True,30,CONFIRMED,Top Quark,2.0017
176548.2078,BARYON (Pi^5),1129,True,50,CONFIRMED,Top Quark,2.0098
177233.9119,MESON (A^-1),2531,True,30,CONFIRMED,Top Quark,2.3889
177794.1139,MESON (A^-1),2539,True,30,NOISE,,
178074.2149,MESON (A^-1),2543,True,30,NOISE,,
178494.3664,MESON (A^-1),2549,True,30,NOISE,,
178634.4169,MESON (A^-1),2551,True,30,NOISE,,
179054.5685,MESON (A^-1),2557,True,30,NOISE,,
179988.4740,BARYON (Pi^5),1151,True,50,RESONANCE,,
180301.2255,BARYON (Pi^5),1153,True,50,RESONANCE,,
180595.1240,MESON (A^-1),2579,True,30,NOISE,,
180879.9677,BOSON (A^-2),6,False,70,PREDICTION,,
181435.4270,MESON (A^-1),2591,True,30,NOISE,,
181575.4775,MESON (A^-1),2593,True,30,NOISE,,
181864.9828,BARYON (Pi^5),1163,True,50,RESONANCE,,
182695.8815,MESON (A^-1),2609,True,30,NOISE,,
183115.9887,BARYON (Pi^5),1171,True,50,RESONANCE,,
183256.0836,MESON (A^-1),2617,True,30,NOISE,,
183536.1846,MESON (A^-1),2621,True,30,NOISE,,
184376.4876,MESON (A^-1),2633,True,30,NOISE,,
184679.7461,BARYON (Pi^5),1181,True,50,RESONANCE,,
185356.8411,MESON (A^-1),2647,True,30,NOISE,,
185618.0005,BARYON (Pi^5),1187,True,50,RESONANCE,,
186057.0936,MESON (A^-1),2657,True,30,NOISE,,
186197.1441,MESON (A^-1),2659,True,30,NOISE,,
186477.2451,MESON (A^-1),2663,True,30,NOISE,,
186556.2550,BARYON (Pi^5),1193,True,50,RESONANCE,,
187037.4471,MESON (A^-1),2671,True,30,NOISE,,
187457.5987,MESON (A^-1),2677,True,30,NOISE,,
187807.2609,BARYON (Pi^5),1201,True,50,RESONANCE,,
187877.7502,MESON (A^-1),2683,True,30,NOISE,,
188157.8512,MESON (A^-1),2687,True,30,NOISE,,
188297.9017,MESON (A^-1),2689,True,30,NOISE,,
188578.0027,MESON (A^-1),2693,True,30,NOISE,,
188998.1542,MESON (A^-1),2699,True,30,NOISE,,
189558.3562,MESON (A^-1),2707,True,30,NOISE,,
189683.7697,BARYON (Pi^5),1213,True,50,RESONANCE,,
189838.4572,MESON (A^-1),2711,True,30,NOISE,,
189978.5077,MESON (A^-1),2713,True,30,NOISE,,
190309.2727,BARYON (Pi^5),1217,True,50,RESONANCE,,
190398.6592,MESON (A^-1),2719,True,30,NOISE,,
191098.9117,MESON (A^-1),2729,True,30,NOISE,,
191238.9622,MESON (A^-1),2731,True,30,NOISE,,
191247.5271,BARYON (Pi^5),1223,True,50,RESONANCE,,
191939.2148,MESON (A^-1),2741,True,30,NOISE,,
192185.7815,BARYON (Pi^5),1229,True,50,RESONANCE,,
192498.5330,BARYON (Pi^5),1231,True,50,RESONANCE,,
192499.4168,MESON (A^-1),2749,True,30,NOISE,,
192779.5178,MESON (A^-1),2753,True,30,NOISE,,
193436.7874,BARYON (Pi^5),1237,True,50,RESONANCE,,
193759.8713,MESON (A^-1),2767,True,30,NOISE,,
194460.1238,MESON (A^-1),2777,True,30,NOISE,,
195300.4268,MESON (A^-1),2789,True,30,NOISE,,
195313.2963,BARYON (Pi^5),1249,True,50,RESONANCE,,
195440.4773,MESON (A^-1),2791,True,30,NOISE,,
195860.6288,MESON (A^-1),2797,True,30,NOISE,,
196140.7299,MESON (A^-1),2801,True,30,NOISE,,
196280.7804,MESON (A^-1),2803,True,30,NOISE,,
196877.0536,BARYON (Pi^5),1259,True,50,RESONANCE,,
197401.1844,MESON (A^-1),2819,True,30,NOISE,,
198381.5379,MESON (A^-1),2833,True,30,NOISE,,
198661.6389,MESON (A^-1),2837,True,30,NOISE,,
199081.7904,MESON (A^-1),2843,True,30,NOISE,,
199641.9924,MESON (A^-1),2851,True,30,NOISE,,
199691.8169,BARYON (Pi^5),1277,True,50,RESONANCE,,
200004.5684,BARYON (Pi^5),1279,True,50,RESONANCE,,
